Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr04g0957015.1	Alpha-1.4 glucan phosphorylase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.986395570038631	-1.84071479574984	-1.51311447720956	-0.92065891834407
Niben261Chr04g1000001.1	Subtilisin-like protease"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.724733347124117	NA	NA
Niben261Chr04g1001003.1	Peroxidase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.19351411829616	-1.00788157067691	-0.75123508879655
Niben261Chr04g1137006.1	Long-chain-alcohol oxidase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1139002.1	COP1-interacting protein 7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.918397561370568	-0.686197986763653	NA
Niben261Chr04g1176004.1	zinc finger CCCH domain-containing protein 53-like"	NA	1.01999970573427	NA	1.21765584030298	1.11396356127981	1.56124073395528	NA	NA	NA	NA	NA	NA	NA	-0.777809857228563	NA	NA
Niben261Chr04g1287004.1	Heme A synthase"	-1.13605542055192	-0.99138872024611	NA	-1.08072650257684	-1.06801728653078	-1.27086284883098	-2.03485703306323	-1.88725096362489	-1.90821831370385	-1.84441658534379	-2.17016625227612	-2.76157403568738	-2.7215643940295	-2.50042728240282	-2.42561988414231	NA
Niben261Chr04g1397002.1	cytochrome P450 78A6-like"	NA	1.56010551861246	NA	1.650709998258	1.58386189229276	1.29533308865909	1.53472691962531	NA	NA	NA	2.66517938319317	NA	NA	-1.04560418896029	-1.22807476966401	-1.8247806048431
Niben261Chr04g1457005.1	Methyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.647648534380828	-0.737486916509893	-0.716095112997412	NA
Niben261Chr04g1474001.1	Proline-rich receptor-like protein kinase perk10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.01435366610804	-0.971814745984647	NA
Niben261Chr04g1554012.1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha"	NA	NA	NA	NA	0.90977048268289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1590005.1	Shikimate dehydrogenase"	NA	NA	NA	NA	NA	1.42939592780929	NA	NA	NA	NA	NA	-1.46325565325994	-1.98518345366127	-1.35002775785609	-1.56847129027159	-0.694345847100078
Niben261Chr04g1592005.1	E3 ubiquitin-protein ligase MIEL1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.22292412337114	-1.20008943865376	-0.983335983158087	NA
Niben261Chr04g1592006.1	RING finger and CHY zinc finger domain-containing 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.40410758440589	-1.54424330381246	NA
Niben261Chr04g1592007.1	E3 ubiquitin-protein ligase miel1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.31296955256426	-1.63128037216864	-1.4457807919255	NA
Niben261Chr04g1642009.1	fimbrin-like protein 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.887050527827699	-0.831740565656114	NA
Niben261Chr04g1644022.1	FRIGIDA-like protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1659006.1	Fe2OG dioxygenase domain-containing protein"	NA	NA	NA	NA	NA	1.0620460811276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1687008.1	Usp domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.75161899654641	-1.52927966753944	NA
Niben261Chr04g1746007.1	CUE domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1769001.1	E3 ubiquitin-protein ligase cop1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.82626760167571	NA	-0.668409879742932	NA
Niben261Chr04g1789009.1	17.8 kDa class i heat shock protein"	NA	-4.2604577000809	-3.06830340714551	-4.78435500636703	-4.6058701921041	-4.89283489619098	-3.48934806221485	-5.00587547373031	-4.15176543107784	-4.58217043976498	-6.83786571442939	-7.36441588798622	-6.48822829684231	-6.76463802909562	-6.25211559064025	5.01851528617394
Niben261Chr04g1820011.1	Glutamate carboxypeptidase"	NA	NA	NA	NA	NA	0.651253600679467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1823002.1	Phosphotransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.883147344625462	NA	-0.648651382043455	NA
Niben261Chr04g1834007.1	Auxin-responsive protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.766109432754409	-0.635060537215621	NA
Niben261Chr04g1847006.1	Cytochrome P450"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.42427931193384	NA	-1.19158263808154	NA
Niben261Chr04g1877007.1	Chr1:10651159-10651452 FORWARD LENGTH=97"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.75283157713472	NA	NA	NA	NA	1.28395516789252
Niben261Chr04g1885023.1	Tartrate-resistant acid phosphatase type 5-like"	1.26369468918536	1.11324885448085	1.17939612569694	NA	0.902436822598383	NA	NA	NA	NA	NA	0.842760155684707	NA	NA	NA	NA	NA
Niben261Chr04g1887005.1	Two-component response regulator"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g0003015.1	Mediator of RNA polymerase II transcription subunit 25"	NA	NA	NA	NA	NA	-0.938781367135224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g0081005.1	Methyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g0082001.1	187-kDa microtubule-associated protein AIR9-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.967487509785957	NA	NA	NA
Niben261Chr05g0118002.1	FCS-Like Zinc finger 6"	NA	NA	NA	NA	NA	0.74937279871057	0.998964319147409	NA	NA	NA	0.75109764447932	NA	-0.879810379649789	NA	NA	NA
Niben261Chr05g0121001.1	Acetyl-CoA carboxylase"	0.71686955196372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.711901079647769	-0.810057000184158	NA	NA
Niben261Chr05g0153005.1	transcription factor TGA1-like"	NA	NA	NA	NA	0.643137508565686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g0284016.1	Magnesium transporter NIPA2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g0316008.1	RING-type E3 ubiquitin transferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.26938612743986	NA	NA	-1.24639406361627
Niben261Chr05g0326024.1	GTP1/OBG family member"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g0384015.1	serine decarboxylase-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.626201086564433	-1.10408773866873	-1.02548106824636	NA
Niben261Chr05g0422003.1	WAT1-related protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g0566014.1	Glycosyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.605696952530363	NA	NA	NA
Niben261Chr05g0682013.1	protein NRT1/ PTR FAMILY 6.1"	NA	NA	NA	NA	NA	0.71802966489668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g0684005.1	heparan-alpha-glucosaminide N-acetyltransferase-like"	NA	NA	NA	NA	NA	0.64722212032944	NA	NA	NA	NA	NA	NA	NA	-0.686210879361842	-0.596220198018358	-0.647701367493695
Niben261Chr05g0723016.1	65-kDa microtubule-associated protein 6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g0728001.1	Histidine kinase"	NA	NA	NA	1.02085243949097	NA	1.2760202717366	NA	NA	NA	NA	NA	NA	-0.904194471872956	-0.693058591521286	-0.832823916912224	NA
Niben261Chr05g0897003.1	Protein pin-likes 6"	NA	0.84483293535323	NA	1.11585942396554	0.935465997438316	1.31176448658718	NA	NA	NA	NA	NA	NA	-1.74910608560864	-0.965250875734399	NA	NA
Niben261Chr05g0943002.1	Nad kinase 2. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.696711479191588	-0.700744113181593	NA
Niben261Chr05g0951001.1	ACT domain-containing protein ACR3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.34793100523608	NA	NA
Niben261Chr05g1005005.1	Inositol transporter 1"	NA	NA	NA	0.805738637686191	0.761333303610149	0.733203277727901	NA	NA	NA	NA	NA	NA	NA	-0.623082201312687	NA	NA
Niben261Chr05g1030001.1	Nitrate regulatory gene2 protein"	NA	NA	NA	NA	NA	1.00201721645431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g1053002.1	RING-type domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.763681869947589	-0.760905620690283	NA
Niben261Chr05g1092001.1	1.3-beta-glucan synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.666952823789692	NA	-0.688560582579393	NA
Niben261Chr05g1107002.1	Plus3 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.916899760606487	NA	NA	NA	NA	NA
Niben261Chr05g1116003.1	Protein DETOXIFICATION"	NA	NA	0.989240946330929	NA	0.954479691925864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g1127003.1	Chr2:11860734-11861306 FORWARD LENGTH=190"	NA	-0.781876997207128	NA	-1.1894006125829	-0.946232357626996	NA	NA	NA	NA	NA	0.739367406848359	NA	-1.43275356584008	-0.777904887657642	NA	NA
Niben261Chr05g1217008.1	rop guanine nucleotide exchange factor 7-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.855830723007278	-1.599336341083	-1.47630879168552	NA
Niben261Chr05g1259018.1	IQ domain-containing protein IQM3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.921464394427278	-0.877863466729015	NA	NA
Niben261Chr05g1272001.1	Tropinone reductase-like protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g1286006.1	ABC transporter G family member 14-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.62836456369443	-1.27696627645372	-0.760312354970648
Niben261Chr05g1330001.1	protein NRT1/ PTR FAMILY 7.3-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.04355757682603	NA	NA	-0.861286251946362
Niben261Chr05g1359001.1	Spx domain-containing membrane protein"	NA	NA	NA	1.33532945639326	NA	1.56315705053722	NA	NA	NA	NA	NA	NA	NA	-1.07153074574065	-0.853323391439085	-1.72551282048454
Niben261Chr06g0034008.1	serine/threonine-protein kinase HT1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.853609292275241	-0.688483333861573	NA
Niben261Chr06g0038003.1	UTP--glucose-1-phosphate uridylyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.893576484046358	-0.767177347094641	NA
Niben261Chr06g0063005.1	Glutamine synthetase"	NA	NA	NA	NA	NA	NA	0.7098362038842	NA	NA	NA	NA	NA	NA	-1.36263692461963	-1.18400756904265	-0.681489279225507
Niben261Chr06g0079011.1	glutathione S-transferase DHAR3. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.751183148058248
Niben261Chr06g0095013.1	Exostosin domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	-0.727511989527508	-0.757485823232007	-0.907499846652482	-0.758145497684679	-0.828679144543608	NA	-0.682737177783225	NA
Niben261Chr06g0099009.1	Kh domain-containing protein hen4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.687936963980555	-0.613647919431982	NA
Niben261Chr06g0137003.1	omega-hydroxypalmitate O-feruloyl transferase"	NA	1.02734227622791	NA	NA	0.927396325034827	1.16816210549838	1.57050146610486	NA	NA	NA	NA	NA	NA	-0.966849693850799	NA	NA
Niben261Chr06g0302003.1	AAA domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.598227219743575	NA	NA	-0.856852437662266
Niben261Chr06g0303008.1	Carboxypeptidase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.699753333898894	-1.23636355667236	-1.41373782569838	-1.835935408081	-1.69250240445405	NA
Niben261Chr06g0378014.1	NAC domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.05184460777443	-1.34155742859632	-1.53772502435098	-2.42679721021174
Niben261Chr06g0425011.1	Glycos_transf_1 domain-containing protein"	NA	NA	NA	NA	0.6991444268849	0.819718648816111	NA	NA	NA	NA	NA	NA	NA	-0.683601128924685	-0.640305168605468	NA
Niben261Chr06g0443001.1	Homeobox-leucine zipper protein like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.00319962490049	-0.736854513563193	NA
Niben261Chr06g0459015.1	jacalin-related lectin 19-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.685491903560193	NA	NA
Niben261Chr06g0473013.1	DUF724 domain-containing protein 7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.927380448788222	-0.786434176030589	NA
Niben261Chr06g0484001.1	Chr3:4625708-4630383 REVERSE LENGTH=847"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0519018.1	Calcium-transporting ATPase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0551007.1	Nodulin-like domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0553015.1	USP domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0589023.1	Plant UBX domain-containing protein 10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.639688696543102
Niben261Chr06g0589026.1	JmjC domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0590002.1	Receptor protein kinase"	NA	1.23676037195573	NA	NA	1.24060895385152	1.79238814676388	NA	NA	NA	NA	NA	NA	-0.679002173627602	NA	NA	NA
Niben261Chr06g0641018.1	ABC transporter G family member 11"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.634978824677424	NA	NA
Niben261Chr06g0667008.1	monoglyceride lipase-like"	-1.56410268623369	-1.27263473747652	-1.33973498605388	NA	-0.733272612016679	NA	NA	NA	NA	NA	-1.17543732791238	-1.37008938649922	-1.23231425160253	-0.958458369401293	NA	0.719737586538245
Niben261Chr06g0671010.1	Bidirectional sugar transporter SWEET"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.95477253474583	-1.77556539381909	-1.30824931200786
Niben261Chr06g0673011.1	BHLH transcription factor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.80401414231022	-1.5008444355128	-1.27067021821887	2.59668825787171
Niben261Chr06g0682008.1	Bidirectional sugar transporter SWEET"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.693107997134528	-1.35735570875361	-1.07086253601096	-1.35468967661745
Niben261Chr06g0710003.1	glycine-rich cell wall structural protein-like isoform X1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10874075967772	0.795906843184388	0.964026244537698
Niben261Chr06g0719004.1	Endo/exonuclease/phosphatase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.964968277206757	-0.81181131690782	-0.951008840441513	NA
Niben261Chr06g0729005.1	LEA_2 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.20298917590836
Niben261Chr06g0788001.1	Tic22-like family protein isoform 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0902004.1	Protein kinase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.23859929578562	-1.37211280808221	NA
Niben261Chr06g0970001.1	COP1-interacting protein 7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g1047001.1	Phosphatidylinositol/phosphatidylcholine transfer protein SFH13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.682164638846343	NA	NA	-0.681634307907895
Niben261Chr06g1068002.1	LOW QUALITY PROTEIN: uncharacterized protein LOC104211284"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g1094004.1	Vesicle transport v-SNARE protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.766924802526758	NA	NA
Niben261Chr06g1105004.1	Diacylglycerol kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.803671571078922	NA	NA	-0.709544457982886
Niben261Chr06g1110017.1	protein LONGIFOLIA 2-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g1195002.1	Ephrin_rec_like domain-containing protein"	NA	0.623362171645891	NA	1.15944765390025	0.973450637430163	1.55488857065893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g1214005.1	protein IQ-DOMAIN 32-like"	NA	0.915622457123409	NA	NA	0.768347699637965	NA	NA	NA	NA	NA	NA	NA	NA	-0.958309997426282	-0.74533454066205	NA
Niben261Chr06g1260004.1	Chaperonin like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.585506018677425	-0.616168167024551	-0.70146474153459	NA
Niben261Chr06g1357011.1	Protein kinase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.662772883648661	NA	NA
Niben261Chr06g1366002.1	Sucrose-phosphate synthase"	NA	-0.689876967540088	NA	-0.778179857458654	-0.756696833457111	-0.786687942679947	-0.696469357075966	NA	NA	NA	-0.938733850638051	-1.14979124871041	-1.41316646915123	-1.07604363970168	-1.21239840262302	NA
Niben261Chr06g1414003.1	temperature-induced lipocalin-1-like"	NA	NA	NA	-0.870488483993965	-0.746990877354172	-0.985726489168468	NA	-1.74837033268811	-2.00110061982935	-1.85921987786088	-2.0533721595226	-2.50762569088815	-2.7288054379801	-2.75942017546621	-2.77422611967251	1.39234428713346
Niben261Chr07g0016007.1	RING-type E3 ubiquitin transferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0121010.1	Inositol-3-phosphate synthase"	NA	-0.87657778212508	NA	NA	NA	-1.38664172979373	-1.78511655109891	-1.67255203217451	-1.68207547056595	-1.69097027284606	-1.1488088622906	NA	-1.84288723067913	-2.43935875934901	NA	NA
Niben261Chr07g0214008.1	TBC1 domain family member 2B-like"	NA	NA	NA	NA	NA	0.720313450238666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0218001.1	CHHC U11-48K-type domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0226009.1	Protein lutein deficient 5. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.856937654709019	-0.784231508919078	0.658212314119321
Niben261Chr07g0241007.1	U-box domain-containing protein 7"	NA	0.946394493813484	NA	NA	0.943236542709187	1.34588628932121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0279003.1	Phospholipase D"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0334005.1	Chr1:20652605-20653469 FORWARD LENGTH=205"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0378012.1	17.3 kDa class II heat shock protein"	-5.18126437920157	-5.35305194848386	-5.12977698035739	-5.20339400368949	-5.17076536290522	-5.0458465465298	-3.30350634387231	-3.46794494946184	-3.18951231499737	-3.23966207307852	-3.97865770780551	-4.17740569047608	-3.45818277877099	-3.4619270043928	-3.00131536270683	3.51367943749801
Niben261Chr07g0380007.1	Protein-serine/threonine phosphatase"	NA	NA	NA	0.758935692375196	0.609779036560503	0.770476213214915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0426003.1	RING-CH-type domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.642952713291209	-0.663640027308292	NA
Niben261Chr07g0477002.1	transcription factor MYB48-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.32821268394324
Niben261Chr07g0578003.1	Sumo-conjugating enzyme sce1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.624045961049264	NA	-0.793927600886957
Niben261Chr07g0597001.1	Metal transporter"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.943257258823732	-0.847682299083071	-0.635469465669487
Niben261Chr07g0614007.1	Queuosine salvage protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.1686078291099	-1.39147176437956	-1.11015057573802	-1.42825815156601	-1.27002207855329	0.823591769839035
Niben261Chr07g0616008.1	N-acetyltransferase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0618001.1	Formin-like protein"	NA	1.24131618627711	0.932982467959605	1.41849533894101	1.34094509578094	1.48538826311728	NA	NA	NA	NA	NA	NA	-0.777850540096309	NA	NA	NA
Niben261Chr07g0634004.1	heptahelical transmembrane protein 4-like"	NA	NA	0.686691601427999	NA	0.599484456283387	1.02382912414971	NA	NA	NA	NA	NA	NA	-1.20312218437798	NA	NA	NA
Niben261Chr07g0763004.1	RING-CH-type domain-containing protein"	NA	NA	NA	NA	0.886134422021033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0771003.1	Telomere repeat-binding protein 5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.888682118829834	NA	NA	-0.952711454605753	NA
Niben261Chr07g0857007.1	Reticulon-like protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0883004.1	3-ketoacyl-CoA synthase"	0.668579881958037	NA	NA	NA	NA	0.946797604776605	NA	NA	NA	NA	NA	NA	-0.990503908766448	-1.30163413202336	-1.20656970828532	NA
Niben261Chr07g0910010.1	Adenylyl-sulfate kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.1388545282154	-0.927006596147006	NA
Niben261Chr07g0949002.1	Brct domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1020004.1	ATP-dependent zinc metalloprotease FTSH 6. chloroplastic"	NA	-2.5238838761876	NA	-3.38411534324139	-3.15029411604558	-3.81356452519419	-3.70256675017282	-3.03249119900428	-3.28998657178109	-3.05679217157634	-3.63413795166918	-5.19825288182871	-5.18159050738583	-5.44376786633196	-5.2444382173509	2.15394903742386
Niben261Chr07g1043013.1	Kinase family protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.13252223309502	-0.88875434869935	NA
Niben261Chr07g1058010.1	Flavanone 3-hydroxylase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.3317508458358	-1.95217712613613	-2.70771122095002	-3.2246797615663	NA	-1.9570540996517	1.84742849196129
Niben261Chr07g1074013.1	Cytochrome p450 84a1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.61092617829166	-2.09570248731064	-1.8468306978713	-1.86838109013669	0.603104848954348
Niben261Chr07g1091009.1	Beta-galactosidase"	NA	NA	NA	NA	NA	1.21920264194622	NA	NA	NA	NA	0.800579974118324	NA	-0.887215881395995	NA	NA	-0.628886614109221
Niben261Chr07g1132011.1	Chloroplastic group iia intron splicing facilitator crs1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1237001.1	Chr1:10503411-10505994 REVERSE LENGTH=407"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.589262470223102	-0.837615206721048	NA	-0.643841859469696
Niben261Chr07g1283014.1	Protein SCAR"	0.675659398225222	0.768802211022172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.7660801292149	-0.721543054420458	NA
Niben261Chr07g1327002.1	Allantoinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.01473244785147	-1.70339825733319	NA	NA
Niben261Chr07g1345006.1	WD_REPEATS_REGION domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1361001.1	B-box zinc finger protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.1819642306308	NA	-0.728057401748824	-0.78352842425912	NA	NA
Niben261Chr07g1364001.1	Receptor-like serine/threonine-protein kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.620602346668141	NA	NA
Niben261Chr07g1387002.1	5'-adenylylsulfate reductase 3. chloroplastic"	NA	NA	NA	NA	NA	-0.804231881406382	1.0186153191189	1.0822955910808	0.969867443956986	NA	NA	NA	NA	NA	NA	1.19314987824649
Niben261Chr07g1396001.1	protein STRUBBELIG-RECEPTOR FAMILY 8-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
