Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr16g1370003.1	AB hydrolase-1 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.912815656041092
Niben261Chr16g1452007.1	transcriptional regulator ATRX homolog isoform X3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0018030.1	Chr1:5744638-5745072 FORWARD LENGTH=144"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.19582834578335
Niben261Chr17g0057001.1	AB hydrolase-1 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02697625078984
Niben261Chr17g0156002.1	O-fucosyltransferase family protein"	NA	NA	NA	0.885866366098427	0.724717210307835	0.828096912016229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0189007.1	ATP-dependent Clp protease ATP-binding subunit ClpA homolog. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.746302841750398
Niben261Chr17g0340012.1	Chr1:23933541-23936336 FORWARD LENGTH=559"	0.622273039056215	0.686640186330993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0936001.1	acetate/butyrate--CoA ligase AAE7. peroxisomal-like"	NA	NA	NA	NA	NA	0.698304440185937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g1277004.1	ras-related protein RABA5b-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.587366119032391	NA	0.646601347959557
Niben261Chr17g1337001.1	Chr5:19800269-19802625 REVERSE LENGTH=511"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g1358005.1	protein LOW PSII ACCUMULATION 1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.827949617475393
Niben261Chr18g0177012.1	H(+)-exporting diphosphatase"	NA	NA	NA	NA	NA	NA	0.817460954763091	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0318001.1	protein CHLOROPLAST IMPORT APPARATUS 2-like"	NA	1.00531809567547	NA	NA	0.757423723869131	NA	NA	NA	NA	NA	NA	NA	NA	-0.622766416325466	NA	NA
Niben261Chr18g0619012.1	Germin-like protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.655471313108708
Niben261Chr18g0646006.1	microtubule-associated protein 70-2-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.753143226567048	-0.678845919027546	NA
Niben261Chr18g0700002.1	Transferase. transferring glycosyl groups"	0.692219167095784	0.8924955867727	NA	NA	0.634959596356461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0790005.1	Membrane steroid-binding protein 2"	0.721380637111179	NA	0.645094922181628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0820001.1	Chr1:10651159-10651452 FORWARD LENGTH=97"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0948004.1	RNA polymerase sigma factor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1512854603757
Niben261Chr18g1109009.1	plastidal glycolate/glycerate translocator 1. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.119620252711	NA	NA
Niben261Chr18g1280004.1	RNA helicase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19557529844707
Niben261Chr18g1454011.1	F-box/LRR-repeat protein 14 isoform X1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0027003.1	Chr5:22985432-22987977 REVERSE LENGTH=551"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.622945291547479	NA	NA	NA	NA	NA
Niben261Chr19g0525001.1	Transcription factor bhlh93"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.06587534169798	NA	NA
Niben261Chr19g0704006.1	Gamma-glutamylcyclotransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.925959963634557
Niben261Chr19g0767003.1	Protein ApaG like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0961009.1	Protein WVD2-like 7"	NA	NA	NA	0.626962040184249	NA	0.593182571786859	NA	NA	NA	NA	NA	NA	NA	NA	-0.588316504142842	NA
Niben261Scf02413g0000009.1	N-acetyltransferase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.590528395046845
